2	start mailnew crash aix 	click messeng aix build crash 	SeaMonkey	MailNews: Message Display	P1	jdunn	jdunn jdunn lchiang leger leger jdunn jdunn jdunn jdunn R6Agent jdunn jdunn jdunn jdunn jdunn jdunn jdunn jdunn jdunn netscape jdunn blizzard jdunn 	FIXED
3	calendar build w mozilla rc fire alarm 	user ag mozilla window winnt en u rv b gecko build identifi mozilla window winnt en u rv b gecko instal mozilla rc instal calendar build exist event fire alarm dialog popup b build calendar time reproduc step reproduc instal rc instal calendar build creat event check alarm actual result alarm time arriv notif occur expect result expect alarm notif dialog popup 	Calendar	General	--	mostafah	larrycook larrycook belhaire larrycook mostafah larrycook bugzilla reed 	FIXED
4	css style appli month day view titl 	user ag mozilla window window nt en u rv b gecko build identifi mozilla window window nt en u rv b gecko css rule month titl month titl appli xul element id month titl month titl observ mozilla rc window platform css level provid patch modifi id m month titl m month titl reproduc step reproduc 	Calendar	Sunbird Only	--	belhaire	belhaire belhaire belhaire mostafah mostafah reed 	FIXED
3	ca add entri os 	os add entri track problem icalfileset c problem write icalfileset truncat file return size os case return size smaller actual file x a x d line end fix take window case work chsize crash reason re investig os team add os specif case ftruncat result 	Calendar	Internal Components	--	mozilla	mozilla mozilla mostafah mozilla Videolego mozilla mostafah mozilla reed 	FIXED
3	widget miss search open 	current trunk cv linux open tools search messag search window lack select form fill search term warn js consol error uncaught except except compon return failur code x ns nointerfac nsisupports queryinterfac nsresult x ns nointerfac locat js frame chrome messenger content searchdialog j setupdatasourc line data error gcurrentfold properti sourc file chrome messenger content searchdialog j line error gcurrentfold properti sourc file chrome messenger content searchdialog j line error gmailsess properti sourc file chrome messenger content searchdialog j line click clear button widget empti select mailbox widget fill select option regress ident build th 	SeaMonkey	MailNews: Message Display	--	neil	spam m-wada james.davis spam mozilla mozilla neil neil neil spam 	FIXED
5	trivial whitespac cleanup line abcardoverlay dtd 	entiti chooseaddressbook label add entiti chooseaddressbook accesskey entiti contact tab contact entiti name box patch bring align correctli 	SeaMonkey	MailNews: Address Book & Contacts	--	stephen.donner	stephen.donner stephen.donner stephen.donner 	FIXED
4	day weekday titl calendar view scroll weekview 	user ag mozilla window window nt en u rv gecko firefox build identifi mozilla window window nt en u rv gecko firefox sroll vertic calendar view line show day weekday disapear titl line visibl reproduc step reproduc 	Calendar	Sunbird Only	--	mostafah	mail wm-bz mvl mail wm-bz gekacheka gekacheka gekacheka mvl mail gekacheka mvl gekacheka mvl gekacheka wm-bz mostafah mostafah mostafah gekacheka bugspam.Callek mvl gekacheka mvl mvl gekacheka mvl mvl gekacheka mvl gekacheka mvl mvl jminta jminta gekacheka 	FIXED
4	port fix bug seamonkey 	effort narrow bug eventu patch discov jan written ident patch bug bugmail work interim 	SeaMonkey	Help	--	neil	neil neil rjkeller neil neil neil rjkeller caillon alecf neil 	FIXED
4	event task uid categori includ special charact display month multiweek view 	event uid includ special charact import event display month multiweek view gener js error due unus code send easi fix 	Calendar	Sunbird Only	--	belhaire	belhaire belhaire mostafah mostafah max.t max.t belhaire max.t belhaire belhaire mostafah reed 	FIXED
4	custom folder chosen junk folder junk icon junk folder anymor 	user ag mozilla x linux i de d rv gecko multizilla h build identifi mozilla x linux i de d rv gecko multizilla h normal folder suddenli icon junk folder restart mozilla reproduc step reproduc start expect result standard icon e g delet file standard icon back attach screenshot 	SeaMonkey	MailNews: Message Display	--	durbacher	boris boris bugzilla boris durbacher boris durbacher boris durbacher durbacher durbacher durbacher mozilla durbacher bugspam.Callek durbacher boris durbacher durbacher 	FIXED
4	compiler warn non void function return 	user ag mozilla x linux i en u rv gecko build identifi mozilla x linux i en u rv gecko function libic return non void function reach end function return compil give warn avoid warn reproduc step reproduc 	Calendar	Internal Components	--	gray	mozilla mozilla mostafah mostafah mozilla mostafah reed 	FIXED
3	automat refresh enter event 	user ag mozilla window window nt de at rv gecko build identifi mozilla window window nt de at rv gecko m calendar windows nightly xpi apr creat event wo display weekli view ve chang week back week event event display disturb reproduc step reproduc creat event event display current view chang week month chang back view month event ll display expect result event display creat 	Calendar	General	--	mostafah	calibra77 calibra77 belhaire reed 	FIXED
5	remov accesskey listitem pref winhooks xul 	user ag mozilla window window nt en u rv gecko build identifi mozilla window window nt en u rv gecko http lxr mozilla org seamonkey source xpfe components prefwindow resources content pref winhooks xul dtd accesskey listitem problem listitem accesskey verifi select item list press accesskey item with without alt confirm neil aaronl reproduc step reproduc accesskey left back list checkbox http bugzilla mozilla org show bug cgi id c ad accesskey convert tree final listbox accesskey remov 	SeaMonkey	Preferences	--	durbacher	durbacher durbacher durbacher neil durbacher alecf durbacher 	FIXED
3	initi mail retriev pop account fail mac 	user ag mozilla macintosh ppc mac os mach o en u rv gecko firefox build identifi mozilla macintosh ppc mac os mach o en u rv gecko firefox unabl retriev mail creat pop email account reproduc step reproduc remov profil directori hd user unam librari mozilla bypass initi reg setup setup email pop account attempt download messag actual result respons expect result download messag closing reopen app correct problem download messag work moz nscp problem occur moz 	SeaMonkey	MailNews: Message Display	--	mail	trix sspitzer sspitzer sspitzer sspitzer sspitzer mozilla sspitzer sspitzer sspitzer sspitzer sspitzer mozilla sspitzer brian sspitzer sspitzer sspitzer sspitzer mscott mscott bugzilla mscott sspitzer karenlhuang karenlhuang sspitzer bugzilla mcow 	FIXED
4	email select event event repeat run togeth text date problem 	multipl event select search pane email select event perform problem occur event enclos repeat multipl time event run titl event includ plain text number event select email select event perform problem occur summari tag colon descript label summari plain text label descript vcalendar text titl label summari vcalendar text confus date difficult read full date day includ time all day event rang end day midnit all day event initi date recur event expect multipl event email enclos select event includ separ event includ summari titl plain text place make easier scan list event expect event email includ singl colon summari includ summari plain text vcalendar includ descript plain text descript multipl line preformat header bodi messag provid readabl full date day omit time all day event omit exclud end day all day event rang show occurr date recur event 	Calendar	Sunbird Only	--	mostafah	gekacheka gekacheka gekacheka mostafah gekacheka mostafah reed 	FIXED
3	tabl width tabl properti appli 	user ag mozilla macintosh ppc mac os mach o en u rv gecko build identifi mozilla macintosh ppc mac os mach o en u rv gecko chang width tabl tabl properti appli tabl reproduc step reproduc creat tabl select tabl tabl properti chang widtg actual result expect result tabl width chang 	SeaMonkey	Composer	--	brade	bugzilla bugzilla twalker bugzilla bugzilla daniel bugzilla bugzilla dbarowy bugzilla brade bugzilla brade bzbarsky ovvldc pkwarren brade pkwarren pkwarren 	FIXED
3	install rdf ff 	provid install rdf firefox upcom tb extens manag ben s blog http weblogs mozillazine org ben notes bug cover packag install rdf creation 	Calendar	General	--	bugspam.Callek	bugspam.Callek bugspam.Callek mostafah bugspam.Callek mostafah mostafah bugspam.Callek mozillamarcia.knous reed 	FIXED
4	menu previou work 	menu previou command work 	Calendar	Sunbird Only	--	mostafah	gekacheka gekacheka gekacheka mostafah reed 	FIXED
4	month view doubl click out of month date initi time 	user ag mozilla window window nt en u rv gecko build identifi mozilla window window nt en u rv gecko month view doubl click date month initi event current time click darken date month time reproduc step reproduc month view doubl click day month event time initi current doubl click day end month event time initi actual result event time initi expect result event time initi current time click day month 	Calendar	Sunbird Only	--	mostafah	gekacheka gekacheka mostafah reed 	FIXED
4	compos titl bar display rectangl blank space 	user ag mozilla window window nt en u rv a gecko build identifi mozilla window window nt en u rv a gecko html mode compos wrap titl charact carriag return occur i e end line appear rectangl titl bar happen page display browser code titl twist ashley judd samuel jackson andi garcia philip kaufman cia titl rectangl occur philip kaufman code occur titl take live angelina joli ethan hawk olivi martinez dj caruso cia titl note comma end line happen page titl barbarian invas le invas barbar le eacut clin continu cia titl reproduc step reproduc 	SeaMonkey	Composer	--	nobody	boofy_bloke bugzilla bugzilla bugzilla bugzilla bugzilla boofy_bloke boofy_bloke kairo 	FIXED
4	fixup format export html rtf date rang descript 	user ag mozilla window window nt en u rv gecko build identifi mozilla window window nt en u rv gecko date rang format email select event bug appli export event html rtf reproduc step reproduc select multipl event search unifind a copi past html compos ooo writer b export select event rich text format actual result text date time redund info descript line fit current format descript preformat e g outlin format lost expect result omit repeat date date omit repeat time time omit time day event show descript bodi messag paragraph header preserv line break preserv indent 	Calendar	Sunbird Only	--	mostafah	gekacheka gekacheka mostafah reed 	FIXED
3	master password prompt save host pop password 	recent upgrad rc s behavior terribl read pop email prompt master password store password pop server bonk cancel time final stop master password pop server password irrit bug similar dup bug m happi answer question pop email account news server account configur profil password manag store password pop mail account store password account prompt master password account reason bonk cancel hint 	SeaMonkey	Passwords & Permissions	--	dveditz	nelson bugspam.Callek bugzillamozillaorg_serge_20140323 ajschult nelson bugspam.Callek nelson bugzillamozillaorg_serge_20140323 ajschult nelson nelson ajschult dveditz dveditz nelson mvl brendan chofmann dveditz dveditz dveditz brendan dveditz leaf dveditz karenlhuang ajschult dbaron mike mike timeless mike dveditz mike cbiesinger bugspam.Callek 	FIXED
2	calendar crash startup mozilla rc 	user ag mozilla window window nt en u rv gecko build identifi mozilla window window nt en u rv gecko morn download upgrad mozilla rc rc usual calendar uninstal upgrad reinstal calendar download window nightli build drag mozilla instal restart mozilla click calendar icon mozilla statu line launch calendar mozilla crash reproduc step reproduc upgrad mozilla rc rc reinstal calendar window nightli build restart launch mozilla click calendar icon statu line actual result mozilla crash talkback launch expect result start calendar 	Calendar	General	--	mostafah	lists gekacheka lists gekacheka lists lists gekacheka lists bugspam.Callek reed 	FIXED
3	seamonkey trail period extens protect code fail e g nc ex 	confirm mozilla b branch firefox bug download file on serv extens ex download manag recogn ex window ca filenam end strip mean ex yield ex applic dm recogn enabl open option reproduc step reproduc download file end ex http jan moesen nu tempz r nc ex open a choos open b download manag b choos save disk b pick file locat click save b click launch file actual result ran execut expect result give usual execut warn 	SeaMonkey	Download & File Handling	--	neil	timeless timeless ben.bucksch neil cbiesinger cbiesinger 	FIXED
2	segment fault fire alarm send mail notif 	user ag mozilla x linux i en u rv gecko build identifi mozilla x linux i en u rv gecko ran segment fault start calendar version cal alarm set send email connect net dial smtp password password manag fail send alarm notif window appear tell alarm notif singl dialog window alarm window open applic crash reproduc step reproduc delet store password smtp server set passeord manag make browser set offlin brows run calendar insid mozilla creat event past set fire alarm send email make connect internet alarm fire messag appear tell cold conect smtp segment fault actual result segment fault expect result crash close warn messag alarm window prevent segmentaion fault view unexpect situat warn dialog tell smtp found alarm window run fedora core offici build 	Calendar	General	--	mostafah	federicotg bugspam.Callek federicotg gekacheka federicotg bugspam.Callek brother federicotg bugspam.Callek reed 	FIXED
3	special june build mozilla rc wo check task 	user ag mozilla window window nt en u rv gecko build identifi mozilla window window nt en u rv gecko task list check uncheck checkbox task appli special build creat mozilla rc pend alarm crash bug reproduc step reproduc 	Calendar	General	--	mostafah	lists mostafah gekacheka gekacheka lists mostafah reed 	FIXED
3	file incorrect base encod save messag 	user ag mozilla window window nt en u rv gecko firefox build identifi thunderbird window window nt en u poor english found bug fix save messag file eml html type messag subject base encod save dialog make file messag subject leav encod base ca save messag russian subject correctli messag subject koi r umu ippu ctfzttz filenam save students eml english translat koi r umu ippu ctfzttz eml fix bug thunderbird dir chrome mail jar content messenger mailcommands j line found function function saveasfil uri uri var filenam null var subject messenger messageservicefromuri uri messageuritomsghdr uri subject filenam generatevalidfilenam subject eml catch messenger savea uri true null filenam chang messageuritomsghdr uri subject messageuritomsghdr uri mime decodedsubject right decod file good function function saveasfil uri uri var filenam null var subject messenger messageservicefromuri uri messageuritomsghdr uri mime decodedsubject filenam generatevalidfilenam subject eml catch messenger savea uri true null filenam reproduc step reproduc folder select messag base encod header menu file select save file actual result not decod file expect result make file decoded messag subject 	SeaMonkey	MailNews: Message Display	--	mscott	eaglus ch.ey jshin1987 jshin1987 jshin1987 jshin1987 jshin1987 mscott jshin1987 jshin1987 mozilla jshin1987 dbaron 	FIXED
3	ca load calendar password server realm 	user ag mozilla window window nt en u rv gecko build identifi mozilla window window nt en u rv gecko password store password manag account server calendar account choos one account calendar startup load calendar account fail password store calendarmanager rdf work password manag save username password calend separ reproduc step reproduc server account password calendar account subscrib load startup actual result calendar account load expect result load calendar 	Calendar	Provider: ICS/WebDAV	--	philipp	mik77 mvl mik77 mvl mik77 brother antony.gelberg mattwillis bvdbos bvdbos bvdbos mozilla bvdbos bvdbos mozilla mozilla browning lorimer.steve cmtalbert pkb pkb stuart garygregg bvdbos marthter browning wardragon78 bugs andrew philipp philipp philipp mrmozilla philipp shaiay 2 mrmozilla shaiay doublehp joe Peter bugs 2 philipp mrmozilla mrmozilla doublehp doublehp philipp doublehp 2 doublehp 2 ssitter boonekamp 2 boonekamp doublehp 2 philipp IDontUseMozillaAnyMore 2 boonekamp mvl 2 mvl bvdbos ssitter r.martel starko doublehp josh philipp 2 philipp philipp josh mschroeder doublehp philipp philipp doublehp josh philipp philipp philipp doublehp philipp 2 philipp mihamina philipp philipp philipp doublehp philipp philipp mihamina mihamina philipp matthew.mecca philipp philipp philipp philipp tubaman pt-bugzilla2011 mschroeder lowfox Peter mschroeder Peter lapsap7+mz ssitter lapsap7+mz myroundcube lapsap7+mz myroundcube lapsap7+mz lapsap7+mz 	FIXED
3	ca subscrib calendar http www icalshare com http www icals d 	user ag mozilla window window nt en u rv gecko build identifi mozilla window window nt en u rv gecko instal newest build calendar windows xpi subscrib calendar http www icalshare com http www icals d work priviou build april reproduc step reproduc http www icalshare com http www icals d click subscrib abonnieren actual result expect result add calendar dialog 	Calendar	General	--	mostafah	mik77 mik77 mvl mvl bugzilla mvl mik77 mvl mik77 mvl mik77 mik77 mvl mik77 mani mostafah mik77 mvl mik77 mvl mik77 mvl mik77 gekacheka mik77 mik77 mvl mik77 mvl mik77 bugspam.Callek mik77 mik77 reed 	FIXED
3	ldap directori longer work select address window 	buildid winxpsp step reproduc ldap directori server setup configur address open compos window click address icon select ldap server drop start type entri field expect result list match entri actual result list select window menu address book work fine compos window s autocomplet regress happen buildid buildid 	SeaMonkey	MailNews: Address Book & Contacts	--	mozilla	iann_bugzilla mozilla mozilla mozilla mozilla 	FIXED
3	load url text calendar document 	user ag mozilla x linux i en u rv gecko firefox build identifi mozilla x linux i en u rv gecko firefox calendar build linux firefox reproduc step reproduc click link text calendar document actual result expect result calendar subscrib restart firefox instal calendar give messag regist text calendar handler 	Calendar	General	--	mostafah	msv gekacheka gekacheka mostafah reed 	FIXED
3	day view eras event 	day view eras event e g move day day 	Calendar	Sunbird Only	--	mostafah	gekacheka gekacheka mostafah reed 	FIXED
5	remov outdat tbautostretch xul attribut codebas 	occur outdat tbautostretch attribut fortcom patch remov replac current xul newsgroup discuss url 	SeaMonkey	MailNews: Message Display	--	bugzilla	bugzilla bugzilla neil bugzilla brendan bugzilla 	FIXED
3	long from to push window content incl scrollbar view 	s long address push attach box visibl window area i e box cut window border rest window stay normal re long recipi cc bcc address push attach box visibl window area part half window i e msg bodi thread pane throbber fix bug horizont scrollbar incl bodi case relat bug bug bug 	SeaMonkey	MailNews: Message Display	P1	ben.bucksch	ben.bucksch ben.bucksch peter cbiesinger ben.bucksch ben.bucksch ben.bucksch ben.bucksch ben.bucksch ben.bucksch jeffrey_fried mcow bugzilla ben.bucksch ben.bucksch christiansoulger nelson mcow simon ben.bucksch ostgote jcervell mozillabugzilla ray lchiarav eyalroz eyalroz mcow mrmazda eyalroz Peter tqh20178 mcow mrmazda eyalroz ben.bucksch mcow ben.bucksch mcow ben.bucksch nelson neil iann_bugzilla vseerror gdk528 mykaul ben.bucksch ben.bucksch hb 	FIXED
5	week view strict javascipt warn 	user ag mozilla window window nt en u rv gecko build identifi mozilla window window nt en u rv gecko strict javascript warn click week view moz pref javascript options strict set true undeclar var newdat calendar j line clean spuriou warn find real problem reproduc step reproduc 	Calendar	Sunbird Only	--	mostafah	gekacheka gekacheka mostafah reed 	FIXED
5	dateutil strict javascript warn 	user ag mozilla window window nt en u rv gecko build identifi mozilla window window nt en u rv gecko strict javascript warn dateutil calendar start warn redeclar var dateutils j line warn redeclar parseshortdateregex dateutils j line reproduc step reproduc set javascript options strict true type config url bar type javascript filter field find javascript options strict click set true open javascript consol tool web develop javascriptconsol clear consol previou error start calendar actual result warn appear includ dateutil warn expect result warn 	Calendar	Sunbird Only	--	mostafah	gekacheka gekacheka mostafah reed 	FIXED
5	dayview strict javascript warn 	user ag mozilla window window nt en u rv gecko build identifi mozilla window window nt en u rv gecko undeclar var eventbox dayview j line reproduc step reproduc 	Calendar	Sunbird Only	--	mostafah	gekacheka gekacheka mostafah reed 	FIXED
5	refer undefin properti eventa titl eventb titl strict javascript warn 	user ag mozilla window window nt en u rv gecko build identifi mozilla window window nt en u rv gecko warn refer undefin properti eventa titl calendarevent j line warn refer undefin properti eventb titl calendarevent j line warn refer undefin properti eventa titl calendarevent j line warn refer undefin properti eventb titl calendarevent j line reproduc step reproduc creat event time titl view week view actual result strict javascript warn expect result warn 	Calendar	Sunbird Only	--	mostafah	gekacheka gekacheka mostafah reed 	FIXED
5	eventdialog refer undefin properti opener gcalendarwindow calendarmanager calendar 	user ag mozilla window window nt en u rv gecko build identifi mozilla window window nt en u rv gecko warn refer undefin properti opener gcalendarwindow calendarmanager calendar eventdialog j line appear left code result reproduc step reproduc turn strict javascript warn config javascript options strict true doubl click exist event actual result warn appear javascript consol tool web develop javascript consol expect result warn 	Calendar	Sunbird Only	--	mostafah	gekacheka gekacheka mostafah reed 	FIXED
5	unifinder j assign undeclar variabl midnightselectedd strict javascript warn 	user ag mozilla window window nt en u rv gecko build identifi mozilla window window nt en u rv gecko strict javascript warn warn assign undeclar variabl midnightselectedd unifinder j line reproduc step reproduc enabl strict javascript warn config javascript options strict true day event select select day actual result warn expect result warn 	Calendar	Sunbird Only	--	mostafah	gekacheka gekacheka gekacheka reed 	FIXED
4	scroll cursor key drop down box skip item 	mozilla browser string mozilla x linux i en u rv gecko debian edit prefer page drop down menu box appearance font select drop down box font field press cursor key keyboard behavior item skip item 	SeaMonkey	Preferences	--	bryner	ajp+mozilla myk asa chofmann bugs myk ajp+mozilla asa jasonb asa jasonb asa jasonb 	FIXED
3	big calendar ic k broken 	user ag mozilla x linux i en u rv a gecko build identifi mozilla x linux i en u rv a gecko big calendar ic k broken file truncat updat magic kb size reproduc step reproduc instal big calendar updat actual result file broken expect result truncat file display event 	Calendar	General	--	mostafah	artiip mvl mvl mostafah mvl brendan bugspam.Callek mvl gekacheka simon mostafah mostafah cbiesinger mvl mvl mvl gekacheka gekacheka mvl reed 	FIXED
5	edaecssattributes j warn assign undeclar variabl 	mozilla window win en u rv gecko releas w se mozilla window win en u rv a gecko releas w se warn assign undeclar variabl sourc file chrome editor content edaecssattributes j line warn assign undeclar variabl sourc file chrome editor content edaecssattributes j line case open advan properti div 	SeaMonkey	Composer	--	bugzillamozillaorg_serge_20140323	bugzillamozillaorg_serge_20140323 bugzillamozillaorg_serge_20140323 bugzillamozillaorg_serge_20140323 brendan bugzillamozillaorg_serge_20140323 brendan daniel daniel 	FIXED
4	recurr repeat number time 	user ag mozilla window window nt en u rv gecko build identifi mozilla window window nt en u rv gecko recurr rule select repeat select radio button long recurr run select number time default increas assum meant repeat day week month increas repeat total event function mind logic broken default select repeat origin reproduc step reproduc add event select recurr tab check repeat select number time increas actual result notic event repeat expect result number time default mean total number time event occur default ad occur mean total time event reoccur 	Calendar	Sunbird Only	--	mostafah	jason bogdan.stroe gekacheka mostafah reed 	FIXED
5	prefer pane header read calendar 	area mozilla header prefer pane string select tree node 	Calendar	Preferences	--	Stefan.Borggraefe	Stefan.Borggraefe Stefan.Borggraefe mostafah Stefan.Borggraefe reed 	FIXED
4	faq fix bug check bug link list bug re assign 	user ag mozilla window window nt en u rv gecko build identifi mozilla window window nt en u rv gecko faq fix bug check list unassign bugs bugzilla link list bug assign understand newli creat bug default assigned to mostafah owner calendar project statu new assign mean mostafah accept bug bug re assign bug accept set assigned to statu assign longer work bug re assign statu new correct list bug incomplet list bug work list bug statu new list bug addit link calendar bugs html page link list calendar bug explain triag bug reproduc step reproduc 	Calendar	Website	--	mostafah	gekacheka mostafah gekacheka mostafah reed 	FIXED
5	weekday name duplic prefs dtd global dtd 	user ag mozilla window window nt en u rv gecko build identifi mozilla window window nt en u rv a gecko mozilla sunbird weekday name present global dtd prefs dtd prefs dtd name weekstart pref viewpref xul replac weekday name global dtd reproduc step reproduc 	Calendar	Sunbird Only	--	mostafah	gekacheka gekacheka gekacheka mostafah reed 	FIXED
4	dialog dialogoverlay remov trace dialogoverlay usag dialog 	dialogoverlay deprec dialog element calendar dialogoverlay place xul fil dialog piec dialogoverlay css e g vbox id standard dialog cont add margin dialog anymor dialog add margin s margin tab dialog bug 	Calendar	Sunbird Only	--	Stefan.Borggraefe	Stefan.Borggraefe Stefan.Borggraefe Stefan.Borggraefe mostafah mostafah Stefan.Borggraefe Stefan.Borggraefe gekacheka mostafah Stefan.Borggraefe mattwillis mostafah mattwillis neil Stefan.Borggraefe reed 	FIXED
4	day view week view scroll mous whell calendar listbox 	step reproduc creat calendar scrollbar appear calendar listbox switch day view week view make calendar window small day week view scrollbar focu day week view area move mous pointer calendar listbox click scroll mouse wheel result calendar listbox day week view scroll expect result calendar listbox scroll test recent linux trunk build checkout start jul cest 	Calendar	Sunbird Only	--	mostafah	Stefan.Borggraefe gekacheka jminta mikael jminta 	FIXED
5	recurr number time radio button misalign 	user ag mozilla window window nt en u rv gecko firefox build identifi mozilla window window nt en u rv gecko firefox sunbird sunbird ff recurr tab radio button forev number time moz align start line reproduc step reproduc 	Calendar	Sunbird Only	--	mostafah	gekacheka gekacheka mostafah mvl gekacheka reed 	FIXED
5	new edit address book card dialog buttonpack center attribut 	bug comment record result discuss neil irc dialog user question buttonpack center attribut addressbook dialog mention comment correctli 	SeaMonkey	MailNews: Address Book & Contacts	--	Stefan.Borggraefe	Stefan.Borggraefe Stefan.Borggraefe Stefan.Borggraefe 	FIXED
4	unifind tabl date tim format show due time hide today s date date time all day order 	user ag mozilla window window nt en u rv gecko firefox build identifi mozilla window window nt en u rv gecko firefox cal due time visibl todo list actual date display expect time display today s item omit date item date today mailnew day appear place event list actual appear left date date appear date date left time expect day appear place time reproduc step reproduc 	Calendar	Sunbird Only	--	mostafah	gekacheka gekacheka gekacheka gekacheka gekacheka gekacheka gekacheka gekacheka mostafah reed 	FIXED
5	refer undefin properti column id unifind strict js warn moz tree capat code 	user ag mozilla window window nt en u rv gecko firefox build identifi mozilla window window nt en u rv gecko firefox moz cv cal run strict javascript produc warn refer undefin properti column id place unifinder j unifindertodo j problem moz moz tree compat code check column id column string moz safer approach check type column object access id properti column id column typeof column object column id column reproduc step reproduc 	Calendar	Sunbird Only	--	mostafah	gekacheka gekacheka gekacheka mostafah reed 	FIXED
4	typo pageinfo j 	typo xpfe browser resources content pageinfo j introduc version s birthday upcom patch 	SeaMonkey	Page Info	--	cnst+bmo	cnst+bmo cnst+bmo cbiesinger 	FIXED
4	pageinfooverlay j warn refer undefin properti elt aattrnam 	mozilla window win en u rv a gecko releas w se warn refer undefin properti elt aattrnam sourc file chrome p p content pageinfooverlay j line reproduc 	SeaMonkey	Page Info	--	florian	bugzillamozillaorg_serge_20140323 db48x florian db48x bugzillamozillaorg_serge_20140323 neil florian db48x iann_bugzilla iann_bugzilla jaymoz bugzillamozillaorg_serge_20140323 florian jaymoz 	FIXED
5	finishhtmlsourc longer 	subsequ patch bug subsequ fix bug rebuilddocumentfromsourc fail test finishhtmlsourc suggest elimin finishhtmlsourc 	SeaMonkey	Composer	--	neil	neil neil neil bugzillamozillaorg_serge_20140323 brade neil brade pppx pppx pppx ryanvm 	FIXED
2	crash multipl advanc address book search 	mailnew suffer crash tb bug 	SeaMonkey	MailNews: Address Book & Contacts	--	Stefan.Borggraefe	Stefan.Borggraefe Stefan.Borggraefe neil Stefan.Borggraefe Stefan.Borggraefe asa Stefan.Borggraefe spam 	FIXED
4	faq add link manuals spec xul js css dtd properti file 	user ag mozilla window window nt en u rv gecko firefox build identifi mozilla window window nt en u rv gecko firefox faq list xul js css dtd properti file suggest name link inform spec manual reproduc step reproduc 	Calendar	Website	--	bugzilla	gekacheka gekacheka bugzilla bugzilla gekacheka reed 	FIXED
4	click browser link ic file queryinterfac error uriload nsicontenthandl compat 	user ag mozilla window window nt en u rv gecko firefox build identifi mozilla window window nt en u rv gecko firefox cal report earlier ca find bug reproduc step reproduc click holiday file holiday page url error javascript consol actual result error except compon return failur code x ns nointerfac nsisupports queryinterfac nsresult x ns nointerfac locat js frame file c program files mozilla firefox components calendarservice j anonym line data sourc file file c program files mozilla firefox components calendarservice j line expect result subscrib dialog click url fill workaround click link copi link locat calendar menu tool subscrib remot calendar past link url locat field copi filenam field 	Calendar	Sunbird Only	--	mostafah	gekacheka gekacheka gekacheka mostafah reed 	FIXED
3	jsd xpconnect trampl js context 	debug build untest random c c code m venkman debug script play dom node code question fairli harmless interest point reason array trampl unev newxpatharray string xpconnect wrap jsdistackfram array play xpconnect play debug mechan code block code play regular express function buildxpath node namespac var newxpatharray this js array newxpatharray push var node node node nodetyp node document nod node node defaultview frameel node newxpatharray length newxpatharray length newxpatharray break newxpatharray unshift var extra var curr node sibl curr curr nexts curr nodetyp node element nod curr nodenam node nodenam curr curr previouss curr nodetyp node element nod curr nodenam node nodenam sibl extra sibl break const field href target src data type id field node getattribut field extra field escap catch var nodenam node nodenam var namespaceuri node namespaceuri var nodeprefix namespaceuri namespaceuri namespac nodeprefix namespac namespaceuri nodeprefix namespac namespaceuri namespac push namespac namespaceuri nodenam nodeprefix nodenam extra nodenam extra node node parentnod newxpatharray extra newxpatharray return newxpatharray smoke gun run loop finish trigger code time mozilla crash note code bug free code reprototyp venkman this js array alia array bulidxpath call domhtmldocu output call buildxpath xpath html frameset fram src leftframe html name leftframe html body ul li a href frame html target rightframe xpath xpconnect wrap jsdistackfram xpconnect wrap jsdistackfram xpconnect wrap jsdistackfram xpath truetruetru truetruetruetruetru xpath undefinedundefinedundefin xpath xpath xpath xpconnect wrap jsdistackfram xpconnect wrap jsdistackfram xpconnect wrap jsdistackfram 	Other Applications	Venkman JS Debugger	--	rginda	timeless timeless ajvincent 	FIXED
2	crash setting delet style properti inspector 	build current step reproduc open browser window inspect chrome document select window node click style rule view select rule right click properti rule s declar remov live borrow time trigger restyl crash inform debug build warn ns ensure tru index fail file home bzbarsky mozilla xlib mozilla content html style src nscssstylesheet cpp line assert contain ownership not reach file home bzbarsky mozilla xlib mozilla content html style src nscssstylerule cpp line javascript error line uncaught except except compon return failur code x ffff ns error unexpect nsidomcssstyledeclaration removeproperti nsresult x ffff ns error unexpect locat js frame chrome inspector content viewers stylerules stylerules j anonym line data analysi assert easi explain problem share rule list stylesheet rule point rulenod window element stylesheet s share sheet sort sneak rule rulenod sheet pointer remain share chang declar wind cssstylesheetimpl replacestylerul call declarationchang method call willdirti final clone sheet brand new rule aold rule old indexof return bail ns error unexpect return cssstyleruleimpl declarationchang blith ignor error return return newly mint clone return domcssdeclarationimpl declarationchang call releas mrule replac place hold ref mrule fall set mrule null bail branch m quite crash crash enumer rulehash suggest delet rule hang m process lead directli 	Other Applications	DOM Inspector	P2	dbaron	bzbarsky ispiked ispiked mozilla mozilla bzbarsky bzbarsky bugs sdwilsh bzbarsky bzbarsky dsicore bzbarsky bzbarsky bzbarsky dbaron dbaron 	FIXED
3	proxi prefer dialog broken 	user ag mozilla window window nt en u rv a gecko build identifi mozilla window window nt en u rv a gecko preferences advanced proxi select radio manual proxi configur select field proxi port edit click work tab doesnt work regress ocur build build reproduc step reproduc 	SeaMonkey	Preferences	--	aaronlev	mkl_mozilla ostgote mkl_mozilla stefanh ostgote mkl_mozilla aaronlev aaronlev 	FIXED
